"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Villa Flora, Taman Tun Dr Ismail","Villa Flora","3000","2.22","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.156026","101.623731","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,350","1","Fully furnished","2021-05-05T10:04:36.404Z","1177","NULL","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.08","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,830","2","Fully furnished","2021-05-05T10:01:09.374Z","1572","NULL","Condominium"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","2900","2.24","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,292","2","Partly furnished","2021-05-05T09:57:44.551Z","420","NULL","Condominium"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","2600","2","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,300","1","Fully furnished","2021-05-05T09:57:09.662Z","420","NULL","Condominium"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","3300","2.44","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,350","1","Fully furnished","2021-05-05T09:56:44.086Z","420","NULL","Condominium"
"The Greens, Taman Tun Dr Ismail","The Greens","6500","2.68","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.138719","101.630714","Kuala Lumpur","Taman Tun Dr Ismail","3+2","4","2,426","2","Partly furnished","2021-05-05T09:21:58.716Z","2786","Corner lot","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2700","2.67","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,010","1","Fully furnished","2021-05-05T08:35:25.983Z","2177","Corner lot","Serviced Residence"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","4500","1.61","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","4+1","3","2,800","2","Fully furnished","2021-05-05T07:08:35.910Z","420","Duplex","Condominium"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","1900","1.46","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,300","1","Fully furnished","2021-05-05T05:52:55.500Z","227","NULL","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4200","2.33","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","4","3","1,800","2","Fully furnished","2021-05-05T04:01:07.277Z","1572","NULL","Condominium"
