"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Villa Scott, Brickfields","Villa Scott","2100","1.47","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,430","1","NULL","2021-05-07T03:52:22.704Z","1540","NULL","Condominium"
"Scott Sentral, Brickfields","Scott Sentral","2700","1.56","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","4","3","1,733","1","Fully furnished","2021-05-07T03:52:09.642Z","1737","NULL","Serviced Residence"
"Villa Scott, Brickfields","Villa Scott","1900","1.28","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","4","3","1,480","1","NULL","2021-05-07T03:51:49.942Z","1540","NULL","Condominium"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1800","3.85","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","Studio","1","468","NULL","Fully furnished","2021-05-07T03:51:28.215Z","4143","NULL","Serviced Residence"
"Mutiara Residency, Brickfields","Mutiara Residency","1200","3.16","Jalan Ang Seng, Off Jalan Thamby Abdullah, Brickfields, 50470, Kuala Lumpur","3.129039","101.682316","Kuala Lumpur","Brickfields","Studio","1","380","NULL","NULL","2021-05-07T03:51:22.963Z","2717","NULL","Condominium"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2400","2.86","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","2","2","838","NULL","Fully furnished","2021-05-07T03:46:25.118Z","4143","Intermediate","Serviced Residence"
"Villa Scott, Brickfields","Villa Scott","3000","1.94","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","4","3","1,550","1","Fully furnished","2021-05-07T03:15:55.064Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2500","1.79","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3","2","1,400","1","Fully furnished","2021-05-07T03:15:08.117Z","1540","Intermediate","Condominium"
"Villa Scott, Brickfields","Villa Scott","2800","1.81","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,550","1","Fully furnished","2021-05-07T03:14:27.059Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","3200","2.03","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","4","3","1,580","1","Fully furnished","2021-05-07T03:12:27.158Z","1540","Corner lot","Condominium"
