"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Fortune Perdana, Taman Usahawan Kepong, Kepong","Fortune Perdana","1500","1.46","Jalan Metro Perdana 1, Taman Usahawan Kepong, 51200, Kuala Lumpur","3.217752","101.644121","Kuala Lumpur","Kepong","3","3","1,027","2","Partly furnished","2021-05-07T06:29:23.699Z","4978","Intermediate","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1400","2.1","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","1","666","1","Partly furnished","2021-05-06T05:29:32.044Z","5871","Intermediate","Serviced Residence"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1800","1.94","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","3","2","930","1","Fully furnished","2021-05-04T15:42:57.653Z","2161","NULL","Condominium"
"Legend Heights, Kepong","Legend Heights","2100","2","Taman Sri Segambut, Kepong, 52000, Kuala Lumpur","3.198015","101.656601","Kuala Lumpur","Kepong","3+1","2","1,050","2","Fully furnished","2021-05-04T09:44:33.883Z","4560","Intermediate","Condominium"
"Three33 Residence, Kepong","Three33 Residence","1680","1.91","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","880","2","Partly furnished","2021-05-04T07:13:50.237Z","6044","NULL","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1550","1.67","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","3","2","930","1","Partly furnished","2021-05-03T20:15:09.639Z","2161","NULL","Condominium"
"Three33 Residence, Kepong","Three33 Residence","1600","1.82","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","880","1","Partly furnished","2021-04-28T06:27:52.390Z","6044","Corner lot","Condominium"
"Three33 Residence, Kepong","Three33 Residence","1700","1.93","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","880","2","Partly furnished","2021-04-27T16:53:10.518Z","6044","NULL","Condominium"
"Fortune Centra, Kepong","Fortune Centra","1700","1.7","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","3","2","1,001","2","Partly furnished","2021-04-27T11:20:53.229Z","5871","NULL","Serviced Residence"
"Fortune Perdana, Taman Usahawan Kepong, Kepong","Fortune Perdana","2300","1.78","Jalan Metro Perdana 1, Taman Usahawan Kepong, 51200, Kuala Lumpur","3.217752","101.644121","Kuala Lumpur","Kepong","3+1","2","1,292","2","Fully furnished","2021-04-27T01:11:18.245Z","4978","Corner lot","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1550","1.55","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","3","2","1,001","2","NULL","2021-04-26T17:34:06.689Z","5871","NULL","Serviced Residence"
