"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1400","3.5","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","400","1","Fully furnished","2021-05-12T11:30:17.580Z","2249","Intermediate","Serviced Residence"
"Platinum Hill PV 6, Setapak","Platinum Hill PV 6","1700","1.28","No.3, Jalan Melati Utama, 53100, Kuala Lumpur","3.222352","101.730984","Kuala Lumpur","Setapak","4","2","1,325","1","Partly furnished","2021-05-12T11:30:11.444Z","1684","NULL","Condominium"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1700","1.68","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","3","2","1,012","NULL","Fully furnished","2021-05-12T11:24:11.165Z","2951","NULL","Serviced Residence"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1600","1.58","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","3","2","1,012","NULL","Partly furnished","2021-05-12T11:23:58.237Z","2951","NULL","Serviced Residence"
"The Reach @ Titiwangsa, Setapak","The Reach @ Titiwangsa","3000","1.79","Off Jalan Pahang, Setapak, 53200, Kuala Lumpur","3.186988","101.704029","Kuala Lumpur","Setapak","4","4","1,680","2","Fully furnished","2021-05-12T11:23:56.396Z","2983","Corner lot","Condominium"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1400","2.03","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","1+1","1","689","1","Partly furnished","2021-05-12T11:23:32.802Z","2951","Intermediate","Serviced Residence"
"The Loft @ Zetapark, Taman Danau Kota, Setapak","The Loft @ Zetapark","1700","2.47","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","1+1","1","689","1","Fully furnished","2021-05-12T11:23:19.218Z","2951","Intermediate","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1600","1.84","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","870","NULL","Partly furnished","2021-05-12T11:19:50.575Z","2249","NULL","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1400","2.07","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","677","NULL","Partly furnished","2021-05-12T11:19:31.559Z","2249","NULL","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1500","2.43","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","1","1","618","NULL","Fully furnished","2021-05-12T11:19:17.023Z","2249","Intermediate","Serviced Residence"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1200","2.24","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","536","NULL","Partly furnished","2021-05-12T11:19:03.387Z","2249","NULL","Serviced Residence"
"Seasons Garden Residences, Taman Setapak Jaya, Wangsa Maju","Seasons Garden Residences","1400","1.82","Jalan 26/26, Taman Setapak Jaya, 53300, Kuala Lumpur","3.187962","101.734191","Kuala Lumpur","Wangsa Maju","3","2","770","1","Partly furnished","2021-05-12T10:26:27.611Z","3402","NULL","Serviced Residence"
"MH Platinum Residence, Setapak","MH Platinum Residence","1250","1.83","Jalan Gombak Sejahtera, Setapak, 53000, Kuala Lumpur","3.19793","101.705527","Kuala Lumpur","Setapak","2","1","684","1","Partly furnished","2021-05-12T09:34:11.077Z","4170","Intermediate","Serviced Residence"
"Prima Setapak Condominium, Setapak","Prima Setapak Condominium","1500","1.22","Jalan Prima Setapak, Setapak, 53000, Kuala Lumpur","3.198246","101.711326","Kuala Lumpur","Setapak","3","2","1,231","NULL","Partly furnished","2021-05-12T08:59:47.999Z","844","NULL","Condominium"
"Residensi Platinum Teratai, Setapak","Residensi Platinum Teratai","1600","1.72","Jalan Langkawi, Setapak, 53000, Kuala Lumpur","3.201211","101.708991","Kuala Lumpur","Setapak","3","2","928","NULL","Fully furnished","2021-05-12T08:59:35.999Z","6396","NULL","Condominium"
"Zen Suites @ Zetapark, Taman Danau Kota, Setapak","Zen Suites @ Zetapark","1200","2.33","Jalan Genting Kelang, Taman Danau Kota, 53100, Kuala Lumpur","3.205081","101.720109","Kuala Lumpur","Setapak","Studio","1","515","NULL","NULL","2021-05-12T08:58:49.684Z","2249","NULL","Serviced Residence"
"MH Platinum Residence, Setapak","MH Platinum Residence","1300","1.91","Jalan Gombak Sejahtera, Setapak, 53000, Kuala Lumpur","3.19793","101.705527","Kuala Lumpur","Setapak","2","1","682","NULL","Partly furnished","2021-05-12T08:57:25.825Z","4170","NULL","Serviced Residence"
"Bennington Residences @ SkyArena, Setapak","Bennington Residences @ SkyArena","3500","2.5","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.19388","101.714971","Kuala Lumpur","Setapak","3","2","1,400","2","NULL","2021-05-12T08:57:09.115Z","3983","NULL","Condominium"
"Platinum Lake PV 20, Setapak","Platinum Lake PV 20","1500","1.13","Jalan Usahawan 2 off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.199188","101.721884","Kuala Lumpur","Setapak","3","2","1,333","NULL","Partly furnished","2021-05-12T08:57:01.466Z","4401","NULL","Condominium"
"Platinum Hill PV 2, Setapak","Platinum Hill PV 2","1800","1.24","Taman Melati, Setapak 53100, Kuala Lumpur, Setapak, 53100, Kuala Lumpur","3.224093","101.728699","Kuala Lumpur","Setapak","3","2","1,450","NULL","Unfurnished","2021-05-12T08:56:27.765Z","2747","NULL","Condominium"
"Platinum Hill PV 5, Setapak","Platinum Hill PV 5","1300","1.02","No.2 Jalan Melati Utama 3, Setapak, 53100, Kuala Lumpur","3.223458","101.728582","Kuala Lumpur","Setapak","4","2","1,272","NULL","Partly furnished","2021-05-12T08:56:05.972Z","1685","NULL","Condominium"
"Bennington Residences @ SkyArena, Setapak","Bennington Residences @ SkyArena","3500","2.5","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.19388","101.714971","Kuala Lumpur","Setapak","3","2","1,400","2","NULL","2021-05-12T08:54:59.379Z","3983","NULL","Condominium"
"Platinum Hill PV 3, Setapak","Platinum Hill PV 3","1500","1.18","No.3, Jalan Melati Utama, 53100, Kuala Lumpur","3.223054","101.730183","Kuala Lumpur","Setapak","4","2","1,272","NULL","Partly furnished","2021-05-12T08:54:40.676Z","1686","NULL","Condominium"
"Bennington Residences @ SkyArena, Setapak","Bennington Residences @ SkyArena","1500","2.5","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.19388","101.714971","Kuala Lumpur","Setapak","Studio","1","600","1","NULL","2021-05-12T08:54:31.075Z","3983","NULL","Condominium"
"Ascenda Residence @ Skyarena, Setapak","Ascenda Residence @ Skyarena","1600","NULL","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.192868","101.714907","Kuala Lumpur","Setapak","3","2","NULL","NULL","Partly furnished","2021-05-12T08:46:39.890Z","3784","NULL","Condominium"
"Platinum Lake PV 21, Setapak","Platinum Lake PV 21","1200","1.33","Jalan Usahawan, Off Jalan Genting Kelang, Setapak, 53300, Kuala Lumpur","3.199616","101.719807","Kuala Lumpur","Setapak","2","2","900","1","Partly furnished","2021-05-12T08:46:16.366Z","4237","NULL","Serviced Residence"
"Bennington Residences @ SkyArena, Setapak","Bennington Residences @ SkyArena","1800","1.65","Jalan Ayer Jerneh, Off Jalan Genting Kelang, Setapak, 53200, Kuala Lumpur","3.19388","101.714971","Kuala Lumpur","Setapak","3","2","1,092","NULL","NULL","2021-05-12T08:43:06.450Z","3983","NULL","Condominium"
"Platinum Lake PV 16, Taman Danau Kota, Setapak","Platinum Lake PV 16","1500","1.14","Jalan Danau Saujana, Taman Danau Kota, 53300, Kuala Lumpur","3.201484","101.716712","Kuala Lumpur","Setapak","4","2","1,313","NULL","Partly furnished","2021-05-12T08:41:42.850Z","2833","NULL","Condominium"
"Seasons Garden Residences, Taman Setapak Jaya, Wangsa Maju","Seasons Garden Residences","1600","NULL","Jalan 26/26, Taman Setapak Jaya, 53300, Kuala Lumpur","3.187962","101.734191","Kuala Lumpur","Wangsa Maju","3","2","850","1","Partly Furnished","2021-05-12T08:08:00Z","3402","NULL","Serviced Residence"
"The Ridge, Setapak","The Ridge","2000","3.07","Jalan Melati Kuarza 2, Setapak, 53100, Kuala Lumpur","3.225213","101.729588","Kuala Lumpur","Setapak","2","1","651","1","NULL","2021-05-12T08:06:53.884Z","6465","NULL","Serviced Residence"
"100 Residency, Setapak","100 Residency","2400","1.66","Jalan Prima Setapak, Setapak, 53000, Kuala Lumpur","3.199674","101.711214","Kuala Lumpur","Setapak","4","3","1,447","2","Fully furnished","2021-05-12T07:57:22.712Z","2907","Intermediate","Condominium"
"Residensi Platinum Teratai, Setapak","Residensi Platinum Teratai","1450","1.56","Jalan Langkawi, Setapak, 53000, Kuala Lumpur","3.201211","101.708991","Kuala Lumpur","Setapak","3","2","928","1","Fully furnished","2021-05-12T07:56:06.438Z","6396","NULL","Condominium"
"Residensi Platinum Teratai, Setapak","Residensi Platinum Teratai","1400","1.51","Jalan Langkawi, Setapak, 53000, Kuala Lumpur","3.201211","101.708991","Kuala Lumpur","Setapak","3","2","928","1","Partly furnished","2021-05-12T07:55:19.067Z","6396","NULL","Condominium"
